forecast_date,target,target_end_date,location,type,quantile,value
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.025,111363
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.025,149868
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.025,198787
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.025,259270
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.1,115927
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.1,155148
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.1,204864
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.1,266215
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.25,120011
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.25,159873
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.25,210302
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.25,272429
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.5,124549
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.5,165123
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.5,216344
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.5,279333
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.75,129086
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.75,170372
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.75,222386
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.75,286238
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.9,133171
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.9,175097
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.9,227824
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.9,292452
2020-11-30,1 wk ahead inc case,2020-12-05,06,quantile,0.975,137735
2020-11-30,2 wk ahead inc case,2020-12-12,06,quantile,0.975,180378
2020-11-30,3 wk ahead inc case,2020-12-19,06,quantile,0.975,233901
2020-11-30,4 wk ahead inc case,2020-12-26,06,quantile,0.975,299397
2020-11-30,1 wk ahead inc case,2020-12-05,06,point,NA,124549
2020-11-30,2 wk ahead inc case,2020-12-12,06,point,NA,165123
2020-11-30,3 wk ahead inc case,2020-12-19,06,point,NA,216344
2020-11-30,4 wk ahead inc case,2020-12-26,06,point,NA,279333
2020-11-30,1 day ahead inc hosp,2020-12-01,06,quantile,0.01,1127
2020-11-30,2 day ahead inc hosp,2020-12-02,06,quantile,0.01,1177
2020-11-30,3 day ahead inc hosp,2020-12-03,06,quantile,0.01,1228
2020-11-30,4 day ahead inc hosp,2020-12-04,06,quantile,0.01,1281
2020-11-30,5 day ahead inc hosp,2020-12-05,06,quantile,0.01,1337
2020-11-30,6 day ahead inc hosp,2020-12-06,06,quantile,0.01,1394
2020-11-30,7 day ahead inc hosp,2020-12-07,06,quantile,0.01,1453
2020-11-30,8 day ahead inc hosp,2020-12-08,06,quantile,0.01,1515
2020-11-30,9 day ahead inc hosp,2020-12-09,06,quantile,0.01,1578
2020-11-30,10 day ahead inc hosp,2020-12-10,06,quantile,0.01,1644
2020-11-30,11 day ahead inc hosp,2020-12-11,06,quantile,0.01,1711
2020-11-30,12 day ahead inc hosp,2020-12-12,06,quantile,0.01,1782
2020-11-30,13 day ahead inc hosp,2020-12-13,06,quantile,0.01,1854
2020-11-30,14 day ahead inc hosp,2020-12-14,06,quantile,0.01,1929
2020-11-30,15 day ahead inc hosp,2020-12-15,06,quantile,0.01,2006
2020-11-30,16 day ahead inc hosp,2020-12-16,06,quantile,0.01,2085
2020-11-30,17 day ahead inc hosp,2020-12-17,06,quantile,0.01,2167
2020-11-30,18 day ahead inc hosp,2020-12-18,06,quantile,0.01,2251
2020-11-30,19 day ahead inc hosp,2020-12-19,06,quantile,0.01,2337
2020-11-30,20 day ahead inc hosp,2020-12-20,06,quantile,0.01,2426
2020-11-30,21 day ahead inc hosp,2020-12-21,06,quantile,0.01,2518
2020-11-30,22 day ahead inc hosp,2020-12-22,06,quantile,0.01,2611
2020-11-30,23 day ahead inc hosp,2020-12-23,06,quantile,0.01,2707
2020-11-30,24 day ahead inc hosp,2020-12-24,06,quantile,0.01,2806
2020-11-30,25 day ahead inc hosp,2020-12-25,06,quantile,0.01,2906
2020-11-30,26 day ahead inc hosp,2020-12-26,06,quantile,0.01,3009
2020-11-30,27 day ahead inc hosp,2020-12-27,06,quantile,0.01,3115
2020-11-30,28 day ahead inc hosp,2020-12-28,06,quantile,0.01,3222
2020-11-30,1 day ahead inc hosp,2020-12-01,06,quantile,0.025,1143
2020-11-30,2 day ahead inc hosp,2020-12-02,06,quantile,0.025,1193
2020-11-30,3 day ahead inc hosp,2020-12-03,06,quantile,0.025,1245
2020-11-30,4 day ahead inc hosp,2020-12-04,06,quantile,0.025,1298
2020-11-30,5 day ahead inc hosp,2020-12-05,06,quantile,0.025,1354
2020-11-30,6 day ahead inc hosp,2020-12-06,06,quantile,0.025,1411
2020-11-30,7 day ahead inc hosp,2020-12-07,06,quantile,0.025,1471
2020-11-30,8 day ahead inc hosp,2020-12-08,06,quantile,0.025,1533
2020-11-30,9 day ahead inc hosp,2020-12-09,06,quantile,0.025,1596
2020-11-30,10 day ahead inc hosp,2020-12-10,06,quantile,0.025,1662
2020-11-30,11 day ahead inc hosp,2020-12-11,06,quantile,0.025,1730
2020-11-30,12 day ahead inc hosp,2020-12-12,06,quantile,0.025,1801
2020-11-30,13 day ahead inc hosp,2020-12-13,06,quantile,0.025,1874
2020-11-30,14 day ahead inc hosp,2020-12-14,06,quantile,0.025,1949
2020-11-30,15 day ahead inc hosp,2020-12-15,06,quantile,0.025,2026
2020-11-30,16 day ahead inc hosp,2020-12-16,06,quantile,0.025,2106
2020-11-30,17 day ahead inc hosp,2020-12-17,06,quantile,0.025,2188
2020-11-30,18 day ahead inc hosp,2020-12-18,06,quantile,0.025,2272
2020-11-30,19 day ahead inc hosp,2020-12-19,06,quantile,0.025,2359
2020-11-30,20 day ahead inc hosp,2020-12-20,06,quantile,0.025,2449
2020-11-30,21 day ahead inc hosp,2020-12-21,06,quantile,0.025,2540
2020-11-30,22 day ahead inc hosp,2020-12-22,06,quantile,0.025,2634
2020-11-30,23 day ahead inc hosp,2020-12-23,06,quantile,0.025,2731
2020-11-30,24 day ahead inc hosp,2020-12-24,06,quantile,0.025,2830
2020-11-30,25 day ahead inc hosp,2020-12-25,06,quantile,0.025,2931
2020-11-30,26 day ahead inc hosp,2020-12-26,06,quantile,0.025,3034
2020-11-30,27 day ahead inc hosp,2020-12-27,06,quantile,0.025,3140
2020-11-30,28 day ahead inc hosp,2020-12-28,06,quantile,0.025,3247
2020-11-30,1 day ahead inc hosp,2020-12-01,06,quantile,0.05,1157
2020-11-30,2 day ahead inc hosp,2020-12-02,06,quantile,0.05,1207
2020-11-30,3 day ahead inc hosp,2020-12-03,06,quantile,0.05,1259
2020-11-30,4 day ahead inc hosp,2020-12-04,06,quantile,0.05,1313
2020-11-30,5 day ahead inc hosp,2020-12-05,06,quantile,0.05,1368
2020-11-30,6 day ahead inc hosp,2020-12-06,06,quantile,0.05,1426
2020-11-30,7 day ahead inc hosp,2020-12-07,06,quantile,0.05,1486
2020-11-30,8 day ahead inc hosp,2020-12-08,06,quantile,0.05,1548
2020-11-30,9 day ahead inc hosp,2020-12-09,06,quantile,0.05,1612
2020-11-30,10 day ahead inc hosp,2020-12-10,06,quantile,0.05,1678
2020-11-30,11 day ahead inc hosp,2020-12-11,06,quantile,0.05,1747
2020-11-30,12 day ahead inc hosp,2020-12-12,06,quantile,0.05,1817
2020-11-30,13 day ahead inc hosp,2020-12-13,06,quantile,0.05,1890
2020-11-30,14 day ahead inc hosp,2020-12-14,06,quantile,0.05,1966
2020-11-30,15 day ahead inc hosp,2020-12-15,06,quantile,0.05,2043
2020-11-30,16 day ahead inc hosp,2020-12-16,06,quantile,0.05,2124
2020-11-30,17 day ahead inc hosp,2020-12-17,06,quantile,0.05,2206
2020-11-30,18 day ahead inc hosp,2020-12-18,06,quantile,0.05,2291
2020-11-30,19 day ahead inc hosp,2020-12-19,06,quantile,0.05,2378
2020-11-30,20 day ahead inc hosp,2020-12-20,06,quantile,0.05,2468
2020-11-30,21 day ahead inc hosp,2020-12-21,06,quantile,0.05,2560
2020-11-30,22 day ahead inc hosp,2020-12-22,06,quantile,0.05,2654
2020-11-30,23 day ahead inc hosp,2020-12-23,06,quantile,0.05,2751
