forecast_date,target,target_end_date,location,type,quantile,value
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.025,10987
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.025,9182
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.025,7953
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.025,6871
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.1,12876
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.1,11120
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.1,9789
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.1,8610
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.25,14565
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.25,12855
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.25,11433
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.25,10167
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.5,16443
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.5,14782
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.5,13258
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.5,11897
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.75,18320
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.75,16709
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.75,15084
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.75,13627
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.9,20010
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.9,18444
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.9,16727
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.9,15184
2021-04-19,1 wk ahead inc case,2021-04-24,06,quantile,0.975,21898
2021-04-19,2 wk ahead inc case,2021-05-01,06,quantile,0.975,20382
2021-04-19,3 wk ahead inc case,2021-05-08,06,quantile,0.975,18563
2021-04-19,4 wk ahead inc case,2021-05-15,06,quantile,0.975,16924
