forecast_date,target,target_end_date,location,type,quantile,value
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.025,237161
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.025,229751
2021-01-04,3 wk ahead inc case,2021-01-23,06,quantile,0.025,219884
2021-01-04,4 wk ahead inc case,2021-01-30,06,quantile,0.025,207860
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.1,246059
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.1,238517
2021-01-04,3 wk ahead inc case,2021-01-23,06,quantile,0.1,228468
2021-01-04,4 wk ahead inc case,2021-01-30,06,quantile,0.1,216217
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.25,254021
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.25,246360
2021-01-04,3 wk ahead inc case,2021-01-23,06,quantile,0.25,236149
2021-01-04,4 wk ahead inc case,2021-01-30,06,quantile,0.25,223695
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.5,262868
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.5,255075
2021-01-04,3 wk ahead inc case,2021-01-23,06,quantile,0.5,244683
2021-01-04,4 wk ahead inc case,2021-01-30,06,quantile,0.5,232004
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.75,271714
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.75,263790
2021-01-04,3 wk ahead inc case,2021-01-23,06,quantile,0.75,253217
2021-01-04,4 wk ahead inc case,2021-01-30,06,quantile,0.75,240313
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.9,279676
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.9,271633
2021-01-04,3 wk ahead inc case,2021-01-23,06,quantile,0.9,260898
2021-01-04,4 wk ahead inc case,2021-01-30,06,quantile,0.9,247791
2021-01-04,1 wk ahead inc case,2021-01-09,06,quantile,0.975,288574
2021-01-04,2 wk ahead inc case,2021-01-16,06,quantile,0.975,280398
