forecast_date,target,target_end_date,location,type,quantile,value
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.025,208662
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.025,185328
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.025,162812
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.025,141723
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.1,217051
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.1,193257
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.1,170271
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.1,148712
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.25,224558
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.25,200352
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.25,176946
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.25,154966
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.5,232898
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.5,208236
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.5,184362
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.5,161915
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.75,241238
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.75,216119
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.75,191778
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.75,168864
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.9,248745
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.9,223214
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.9,198452
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.9,175118
2021-01-18,1 wk ahead inc case,2021-01-23,06,quantile,0.975,257134
2021-01-18,2 wk ahead inc case,2021-01-30,06,quantile,0.975,231143
2021-01-18,3 wk ahead inc case,2021-02-06,06,quantile,0.975,205911
2021-01-18,4 wk ahead inc case,2021-02-13,06,quantile,0.975,182108
2021-01-18,1 wk ahead inc case,2021-01-23,06,point,NA,232898
2021-01-18,2 wk ahead inc case,2021-01-30,06,point,NA,208236
2021-01-18,3 wk ahead inc case,2021-02-06,06,point,NA,184362
2021-01-18,4 wk ahead inc case,2021-02-13,06,point,NA,161915
2021-01-18,1 day ahead inc hosp,2021-01-19,06,quantile,0.01,1812
2021-01-18,2 day ahead inc hosp,2021-01-20,06,quantile,0.01,1782
2021-01-18,3 day ahead inc hosp,2021-01-21,06,quantile,0.01,1752
2021-01-18,4 day ahead inc hosp,2021-01-22,06,quantile,0.01,1722
2021-01-18,5 day ahead inc hosp,2021-01-23,06,quantile,0.01,1692
2021-01-18,6 day ahead inc hosp,2021-01-24,06,quantile,0.01,1663
2021-01-18,7 day ahead inc hosp,2021-01-25,06,quantile,0.01,1633
2021-01-18,8 day ahead inc hosp,2021-01-26,06,quantile,0.01,1603
2021-01-18,9 day ahead inc hosp,2021-01-27,06,quantile,0.01,1574
2021-01-18,10 day ahead inc hosp,2021-01-28,06,quantile,0.01,1545
2021-01-18,11 day ahead inc hosp,2021-01-29,06,quantile,0.01,1516
2021-01-18,12 day ahead inc hosp,2021-01-30,06,quantile,0.01,1487
2021-01-18,13 day ahead inc hosp,2021-01-31,06,quantile,0.01,1458
2021-01-18,14 day ahead inc hosp,2021-02-01,06,quantile,0.01,1430
2021-01-18,15 day ahead inc hosp,2021-02-02,06,quantile,0.01,1402
2021-01-18,16 day ahead inc hosp,2021-02-03,06,quantile,0.01,1374
2021-01-18,17 day ahead inc hosp,2021-02-04,06,quantile,0.01,1346
2021-01-18,18 day ahead inc hosp,2021-02-05,06,quantile,0.01,1319
2021-01-18,19 day ahead inc hosp,2021-02-06,06,quantile,0.01,1292
2021-01-18,20 day ahead inc hosp,2021-02-07,06,quantile,0.01,1265
2021-01-18,21 day ahead inc hosp,2021-02-08,06,quantile,0.01,1238
2021-01-18,22 day ahead inc hosp,2021-02-09,06,quantile,0.01,1212
2021-01-18,23 day ahead inc hosp,2021-02-10,06,quantile,0.01,1186
2021-01-18,24 day ahead inc hosp,2021-02-11,06,quantile,0.01,1161
2021-01-18,25 day ahead inc hosp,2021-02-12,06,quantile,0.01,1135
2021-01-18,26 day ahead inc hosp,2021-02-13,06,quantile,0.01,1110
2021-01-18,27 day ahead inc hosp,2021-02-14,06,quantile,0.01,1086
2021-01-18,28 day ahead inc hosp,2021-02-15,06,quantile,0.01,1061
2021-01-18,1 day ahead inc hosp,2021-01-19,06,quantile,0.025,1842
2021-01-18,2 day ahead inc hosp,2021-01-20,06,quantile,0.025,1812
2021-01-18,3 day ahead inc hosp,2021-01-21,06,quantile,0.025,1781
2021-01-18,4 day ahead inc hosp,2021-01-22,06,quantile,0.025,1751
2021-01-18,5 day ahead inc hosp,2021-01-23,06,quantile,0.025,1721
2021-01-18,6 day ahead inc hosp,2021-01-24,06,quantile,0.025,1691
2021-01-18,7 day ahead inc hosp,2021-01-25,06,quantile,0.025,1662
2021-01-18,8 day ahead inc hosp,2021-01-26,06,quantile,0.025,1632
2021-01-18,9 day ahead inc hosp,2021-01-27,06,quantile,0.025,1602
2021-01-18,10 day ahead inc hosp,2021-01-28,06,quantile,0.025,1573
2021-01-18,11 day ahead inc hosp,2021-01-29,06,quantile,0.025,1544
2021-01-18,12 day ahead inc hosp,2021-01-30,06,quantile,0.025,1515
2021-01-18,13 day ahead inc hosp,2021-01-31,06,quantile,0.025,1486
2021-01-18,14 day ahead inc hosp,2021-02-01,06,quantile,0.025,1458
2021-01-18,15 day ahead inc hosp,2021-02-02,06,quantile,0.025,1430
2021-01-18,16 day ahead inc hosp,2021-02-03,06,quantile,0.025,1402
2021-01-18,17 day ahead inc hosp,2021-02-04,06,quantile,0.025,1374
2021-01-18,18 day ahead inc hosp,2021-02-05,06,quantile,0.025,1347
2021-01-18,19 day ahead inc hosp,2021-02-06,06,quantile,0.025,1319
2021-01-18,20 day ahead inc hosp,2021-02-07,06,quantile,0.025,1293
2021-01-18,21 day ahead inc hosp,2021-02-08,06,quantile,0.025,1266
2021-01-18,22 day ahead inc hosp,2021-02-09,06,quantile,0.025,1240
2021-01-18,23 day ahead inc hosp,2021-02-10,06,quantile,0.025,1214
2021-01-18,24 day ahead inc hosp,2021-02-11,06,quantile,0.025,1188
2021-01-18,25 day ahead inc hosp,2021-02-12,06,quantile,0.025,1163
2021-01-18,26 day ahead inc hosp,2021-02-13,06,quantile,0.025,1138
2021-01-18,27 day ahead inc hosp,2021-02-14,06,quantile,0.025,1113
2021-01-18,28 day ahead inc hosp,2021-02-15,06,quantile,0.025,1089
2021-01-18,1 day ahead inc hosp,2021-01-19,06,quantile,0.05,1867
2021-01-18,2 day ahead inc hosp,2021-01-20,06,quantile,0.05,1837
2021-01-18,3 day ahead inc hosp,2021-01-21,06,quantile,0.05,1806
2021-01-18,4 day ahead inc hosp,2021-01-22,06,quantile,0.05,1776
2021-01-18,5 day ahead inc hosp,2021-01-23,06,quantile,0.05,1746
2021-01-18,6 day ahead inc hosp,2021-01-24,06,quantile,0.05,1716
2021-01-18,7 day ahead inc hosp,2021-01-25,06,quantile,0.05,1686
2021-01-18,8 day ahead inc hosp,2021-01-26,06,quantile,0.05,1657
2021-01-18,9 day ahead inc hosp,2021-01-27,06,quantile,0.05,1627
2021-01-18,10 day ahead inc hosp,2021-01-28,06,quantile,0.05,1598
2021-01-18,11 day ahead inc hosp,2021-01-29,06,quantile,0.05,1568
2021-01-18,12 day ahead inc hosp,2021-01-30,06,quantile,0.05,1539
2021-01-18,13 day ahead inc hosp,2021-01-31,06,quantile,0.05,1511
2021-01-18,14 day ahead inc hosp,2021-02-01,06,quantile,0.05,1482
2021-01-18,15 day ahead inc hosp,2021-02-02,06,quantile,0.05,1454
2021-01-18,16 day ahead inc hosp,2021-02-03,06,quantile,0.05,1426
2021-01-18,17 day ahead inc hosp,2021-02-04,06,quantile,0.05,1398
2021-01-18,18 day ahead inc hosp,2021-02-05,06,quantile,0.05,1371
2021-01-18,19 day ahead inc hosp,2021-02-06,06,quantile,0.05,1343
2021-01-18,20 day ahead inc hosp,2021-02-07,06,quantile,0.05,1317
2021-01-18,21 day ahead inc hosp,2021-02-08,06,quantile,0.05,1290
2021-01-18,22 day ahead inc hosp,2021-02-09,06,quantile,0.05,1264
2021-01-18,23 day ahead inc hosp,2021-02-10,06,quantile,0.05,1238
2021-01-18,24 day ahead inc hosp,2021-02-11,06,quantile,0.05,1212
2021-01-18,25 day ahead inc hosp,2021-02-12,06,quantile,0.05,1186
2021-01-18,26 day ahead inc hosp,2021-02-13,06,quantile,0.05,1161
2021-01-18,27 day ahead inc hosp,2021-02-14,06,quantile,0.05,1137
2021-01-18,28 day ahead inc hosp,2021-02-15,06,quantile,0.05,1112
2021-01-18,1 day ahead inc hosp,2021-01-19,06,quantile,0.1,1896
2021-01-18,2 day ahead inc hosp,2021-01-20,06,quantile,0.1,1865
2021-01-18,3 day ahead inc hosp,2021-01-21,06,quantile,0.1,1835
2021-01-18,4 day ahead inc hosp,2021-01-22,06,quantile,0.1,1805
2021-01-18,5 day ahead inc hosp,2021-01-23,06,quantile,0.1,1775
2021-01-18,6 day ahead inc hosp,2021-01-24,06,quantile,0.1,1745
2021-01-18,7 day ahead inc hosp,2021-01-25,06,quantile,0.1,1715
2021-01-18,8 day ahead inc hosp,2021-01-26,06,quantile,0.1,1685
2021-01-18,9 day ahead inc hosp,2021-01-27,06,quantile,0.1,1655
2021-01-18,10 day ahead inc hosp,2021-01-28,06,quantile,0.1,1626
2021-01-18,11 day ahead inc hosp,2021-01-29,06,quantile,0.1,1597
2021-01-18,12 day ahead inc hosp,2021-01-30,06,quantile,0.1,1568
2021-01-18,13 day ahead inc hosp,2021-01-31,06,quantile,0.1,1539
2021-01-18,14 day ahead inc hosp,2021-02-01,06,quantile,0.1,1510
2021-01-18,15 day ahead inc hosp,2021-02-02,06,quantile,0.1,1482
2021-01-18,16 day ahead inc hosp,2021-02-03,06,quantile,0.1,1454
2021-01-18,17 day ahead inc hosp,2021-02-04,06,quantile,0.1,1426
2021-01-18,18 day ahead inc hosp,2021-02-05,06,quantile,0.1,1398
2021-01-18,19 day ahead inc hosp,2021-02-06,06,quantile,0.1,1371
2021-01-18,20 day ahead inc hosp,2021-02-07,06,quantile,0.1,1344
2021-01-18,21 day ahead inc hosp,2021-02-08,06,quantile,0.1,1317
2021-01-18,22 day ahead inc hosp,2021-02-09,06,quantile,0.1,1291
2021-01-18,23 day ahead inc hosp,2021-02-10,06,quantile,0.1,1265
2021-01-18,24 day ahead inc hosp,2021-02-11,06,quantile,0.1,1239
2021-01-18,25 day ahead inc hosp,2021-02-12,06,quantile,0.1,1214
2021-01-18,26 day ahead inc hosp,2021-02-13,06,quantile,0.1,1188
2021-01-18,27 day ahead inc hosp,2021-02-14,06,quantile,0.1,1164
2021-01-18,28 day ahead inc hosp,2021-02-15,06,quantile,0.1,1139
2021-01-18,1 day ahead inc hosp,2021-01-19,06,quantile,0.15,1915
2021-01-18,2 day ahead inc hosp,2021-01-20,06,quantile,0.15,1885
2021-01-18,3 day ahead inc hosp,2021-01-21,06,quantile,0.15,1855
2021-01-18,4 day ahead inc hosp,2021-01-22,06,quantile,0.15,1824
2021-01-18,5 day ahead inc hosp,2021-01-23,06,quantile,0.15,1794
2021-01-18,6 day ahead inc hosp,2021-01-24,06,quantile,0.15,1764
