forecast_date,target,target_end_date,location,type,quantile,value
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.025,9331
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.025,5971
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.025,3462
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.025,1716
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.1,11345
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.1,7677
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.1,4880
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.1,2874
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.25,13148
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.25,9203
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.25,6149
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.25,3910
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.5,15151
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.5,10899
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.5,7559
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.5,5062
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.75,17154
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.75,12595
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.75,8968
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.75,6214
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.9,18957
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.9,14121
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.9,10237
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.9,7250
2021-03-22,1 wk ahead inc case,2021-03-27,06,quantile,0.975,20972
2021-03-22,2 wk ahead inc case,2021-04-03,06,quantile,0.975,15827
2021-03-22,3 wk ahead inc case,2021-04-10,06,quantile,0.975,11655
2021-03-22,4 wk ahead inc case,2021-04-17,06,quantile,0.975,8408
2021-03-22,1 wk ahead inc case,2021-03-27,06,point,NA,15151
2021-03-22,2 wk ahead inc case,2021-04-03,06,point,NA,10899
2021-03-22,3 wk ahead inc case,2021-04-10,06,point,NA,7559
2021-03-22,4 wk ahead inc case,2021-04-17,06,point,NA,5062
2021-03-22,1 day ahead inc hosp,2021-03-23,06,quantile,0.01,71.8027
2021-03-22,2 day ahead inc hosp,2021-03-24,06,quantile,0.01,61.9797
2021-03-22,3 day ahead inc hosp,2021-03-25,06,quantile,0.01,52.4242
2021-03-22,4 day ahead inc hosp,2021-03-26,06,quantile,0.01,43.1433
2021-03-22,5 day ahead inc hosp,2021-03-27,06,quantile,0.01,34.1417
2021-03-22,6 day ahead inc hosp,2021-03-28,06,quantile,0.01,25.422
2021-03-22,7 day ahead inc hosp,2021-03-29,06,quantile,0.01,16.9853
