forecast_date,target,target_end_date,location,type,quantile,value
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.025,22385
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.025,13776
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.025,7808
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.025,3927
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.1,25509
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.1,16336
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.1,9868
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.1,5555
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.25,28304
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.25,18627
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.25,11712
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.25,7013
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.5,31410
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.5,21172
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.5,13760
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.5,8632
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.75,34516
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.75,23718
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.75,15808
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.75,10252
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.9,37312
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.9,26009
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.9,17652
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.9,11709
2021-03-01,1 wk ahead inc case,2021-03-06,06,quantile,0.975,40436
2021-03-01,2 wk ahead inc case,2021-03-13,06,quantile,0.975,28569
2021-03-01,3 wk ahead inc case,2021-03-20,06,quantile,0.975,19712
2021-03-01,4 wk ahead inc case,2021-03-27,06,quantile,0.975,13338
2021-03-01,1 wk ahead inc case,2021-03-06,06,point,NA,31410
2021-03-01,2 wk ahead inc case,2021-03-13,06,point,NA,21172
2021-03-01,3 wk ahead inc case,2021-03-20,06,point,NA,13760
2021-03-01,4 wk ahead inc case,2021-03-27,06,point,NA,8632
2021-03-01,1 day ahead inc hosp,2021-03-02,06,quantile,0.01,188.792
2021-03-01,2 day ahead inc hosp,2021-03-03,06,quantile,0.01,170.35
2021-03-01,3 day ahead inc hosp,2021-03-04,06,quantile,0.01,152.641
2021-03-01,4 day ahead inc hosp,2021-03-05,06,quantile,0.01,135.655
2021-03-01,5 day ahead inc hosp,2021-03-06,06,quantile,0.01,119.379
2021-03-01,6 day ahead inc hosp,2021-03-07,06,quantile,0.01,103.799
2021-03-01,7 day ahead inc hosp,2021-03-08,06,quantile,0.01,88.901
2021-03-01,8 day ahead inc hosp,2021-03-09,06,quantile,0.01,74.668
2021-03-01,9 day ahead inc hosp,2021-03-10,06,quantile,0.01,61.084
2021-03-01,10 day ahead inc hosp,2021-03-11,06,quantile,0.01,48.133
2021-03-01,11 day ahead inc hosp,2021-03-12,06,quantile,0.01,35.795
2021-03-01,12 day ahead inc hosp,2021-03-13,06,quantile,0.01,24.054
2021-03-01,13 day ahead inc hosp,2021-03-14,06,quantile,0.01,12.891
2021-03-01,14 day ahead inc hosp,2021-03-15,06,quantile,0.01,2.286
2021-03-01,15 day ahead inc hosp,2021-03-16,06,quantile,0.01,0
2021-03-01,16 day ahead inc hosp,2021-03-17,06,quantile,0.01,0
2021-03-01,17 day ahead inc hosp,2021-03-18,06,quantile,0.01,0
2021-03-01,18 day ahead inc hosp,2021-03-19,06,quantile,0.01,0
2021-03-01,19 day ahead inc hosp,2021-03-20,06,quantile,0.01,0
2021-03-01,20 day ahead inc hosp,2021-03-21,06,quantile,0.01,0
2021-03-01,21 day ahead inc hosp,2021-03-22,06,quantile,0.01,0
2021-03-01,22 day ahead inc hosp,2021-03-23,06,quantile,0.01,0
2021-03-01,23 day ahead inc hosp,2021-03-24,06,quantile,0.01,0
2021-03-01,24 day ahead inc hosp,2021-03-25,06,quantile,0.01,0
2021-03-01,25 day ahead inc hosp,2021-03-26,06,quantile,0.01,0
2021-03-01,26 day ahead inc hosp,2021-03-27,06,quantile,0.01,0
2021-03-01,27 day ahead inc hosp,2021-03-28,06,quantile,0.01,0
