forecast_date,target,target_end_date,location,type,quantile,value
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.025,4131.5
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.025,2596.4
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.025,1632.8
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.025,913.5
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.1,5308.6
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.1,3724.5
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.1,2618.8
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.1,1770.1
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.25,6361.8
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.25,4733.9
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.25,3501.1
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.25,2536.6
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.5,7532.1
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.5,5855.5
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.5,4481.4
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.5,3388.3
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.75,8702.4
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.75,6977.1
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.75,5461.7
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.75,4240
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.9,9755.6
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.9,7986.5
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.9,6344
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.9,5006.6
2021-05-24,1 wk ahead inc case,2021-05-29,06,quantile,0.975,10932.7
2021-05-24,2 wk ahead inc case,2021-06-05,06,quantile,0.975,9114.6
2021-05-24,3 wk ahead inc case,2021-06-12,06,quantile,0.975,7330
2021-05-24,4 wk ahead inc case,2021-06-19,06,quantile,0.975,5863.2
2021-05-24,1 wk ahead inc case,2021-05-29,06,point,NA,7532.1
2021-05-24,2 wk ahead inc case,2021-06-05,06,point,NA,5855.5
2021-05-24,3 wk ahead inc case,2021-06-12,06,point,NA,4481.4
2021-05-24,4 wk ahead inc case,2021-06-19,06,point,NA,3388.3
2021-05-24,1 day ahead inc hosp,2021-05-25,06,quantile,0.01,18.86821
2021-05-24,2 day ahead inc hosp,2021-05-26,06,quantile,0.01,14.08801
2021-05-24,3 day ahead inc hosp,2021-05-27,06,quantile,0.01,9.40655
2021-05-24,4 day ahead inc hosp,2021-05-28,06,quantile,0.01,4.83646
2021-05-24,5 day ahead inc hosp,2021-05-29,06,quantile,0.01,0.38469
2021-05-24,6 day ahead inc hosp,2021-05-30,06,quantile,0.01,0
2021-05-24,7 day ahead inc hosp,2021-05-31,06,quantile,0.01,0
2021-05-24,8 day ahead inc hosp,2021-06-01,06,quantile,0.01,0
2021-05-24,9 day ahead inc hosp,2021-06-02,06,quantile,0.01,0
2021-05-24,10 day ahead inc hosp,2021-06-03,06,quantile,0.01,0
2021-05-24,11 day ahead inc hosp,2021-06-04,06,quantile,0.01,0
2021-05-24,12 day ahead inc hosp,2021-06-05,06,quantile,0.01,0
2021-05-24,13 day ahead inc hosp,2021-06-06,06,quantile,0.01,0
2021-05-24,14 day ahead inc hosp,2021-06-07,06,quantile,0.01,0
2021-05-24,15 day ahead inc hosp,2021-06-08,06,quantile,0.01,0
2021-05-24,16 day ahead inc hosp,2021-06-09,06,quantile,0.01,0
2021-05-24,17 day ahead inc hosp,2021-06-10,06,quantile,0.01,0
2021-05-24,18 day ahead inc hosp,2021-06-11,06,quantile,0.01,0
2021-05-24,19 day ahead inc hosp,2021-06-12,06,quantile,0.01,0
2021-05-24,20 day ahead inc hosp,2021-06-13,06,quantile,0.01,0
2021-05-24,21 day ahead inc hosp,2021-06-14,06,quantile,0.01,0
2021-05-24,22 day ahead inc hosp,2021-06-15,06,quantile,0.01,0
2021-05-24,23 day ahead inc hosp,2021-06-16,06,quantile,0.01,0
2021-05-24,24 day ahead inc hosp,2021-06-17,06,quantile,0.01,0
2021-05-24,25 day ahead inc hosp,2021-06-18,06,quantile,0.01,0
2021-05-24,26 day ahead inc hosp,2021-06-19,06,quantile,0.01,0
2021-05-24,27 day ahead inc hosp,2021-06-20,06,quantile,0.01,0
2021-05-24,28 day ahead inc hosp,2021-06-21,06,quantile,0.01,0
2021-05-24,1 day ahead inc hosp,2021-05-25,06,quantile,0.025,38.2865
2021-05-24,2 day ahead inc hosp,2021-05-26,06,quantile,0.025,33.48753
2021-05-24,3 day ahead inc hosp,2021-05-27,06,quantile,0.025,28.78768
2021-05-24,4 day ahead inc hosp,2021-05-28,06,quantile,0.025,24.19963
2021-05-24,5 day ahead inc hosp,2021-05-29,06,quantile,0.025,19.73038
2021-05-24,6 day ahead inc hosp,2021-05-30,06,quantile,0.025,15.38336
2021-05-24,7 day ahead inc hosp,2021-05-31,06,quantile,0.025,11.15975
2021-05-24,8 day ahead inc hosp,2021-06-01,06,quantile,0.025,7.05933
2021-05-24,9 day ahead inc hosp,2021-06-02,06,quantile,0.025,3.08098
2021-05-24,10 day ahead inc hosp,2021-06-03,06,quantile,0.025,0
2021-05-24,11 day ahead inc hosp,2021-06-04,06,quantile,0.025,0
2021-05-24,12 day ahead inc hosp,2021-06-05,06,quantile,0.025,0
2021-05-24,13 day ahead inc hosp,2021-06-06,06,quantile,0.025,0
2021-05-24,14 day ahead inc hosp,2021-06-07,06,quantile,0.025,0
2021-05-24,15 day ahead inc hosp,2021-06-08,06,quantile,0.025,0
2021-05-24,16 day ahead inc hosp,2021-06-09,06,quantile,0.025,0
2021-05-24,17 day ahead inc hosp,2021-06-10,06,quantile,0.025,0
2021-05-24,18 day ahead inc hosp,2021-06-11,06,quantile,0.025,0
2021-05-24,19 day ahead inc hosp,2021-06-12,06,quantile,0.025,0
2021-05-24,20 day ahead inc hosp,2021-06-13,06,quantile,0.025,0
2021-05-24,21 day ahead inc hosp,2021-06-14,06,quantile,0.025,0
2021-05-24,22 day ahead inc hosp,2021-06-15,06,quantile,0.025,0
2021-05-24,23 day ahead inc hosp,2021-06-16,06,quantile,0.025,0
2021-05-24,24 day ahead inc hosp,2021-06-17,06,quantile,0.025,0
2021-05-24,25 day ahead inc hosp,2021-06-18,06,quantile,0.025,0
2021-05-24,26 day ahead inc hosp,2021-06-19,06,quantile,0.025,0
2021-05-24,27 day ahead inc hosp,2021-06-20,06,quantile,0.025,0
2021-05-24,28 day ahead inc hosp,2021-06-21,06,quantile,0.025,0
2021-05-24,1 day ahead inc hosp,2021-05-25,06,quantile,0.05,54.9873
2021-05-24,2 day ahead inc hosp,2021-05-26,06,quantile,0.05,50.17218
2021-05-24,3 day ahead inc hosp,2021-05-27,06,quantile,0.05,45.45651
2021-05-24,4 day ahead inc hosp,2021-05-28,06,quantile,0.05,40.85302
2021-05-24,5 day ahead inc hosp,2021-05-29,06,quantile,0.05,36.36874
2021-05-24,6 day ahead inc hosp,2021-05-30,06,quantile,0.05,32.0071
2021-05-24,7 day ahead inc hosp,2021-05-31,06,quantile,0.05,27.76929
2021-05-24,8 day ahead inc hosp,2021-06-01,06,quantile,0.05,23.65508
2021-05-24,9 day ahead inc hosp,2021-06-02,06,quantile,0.05,19.66337
2021-05-24,10 day ahead inc hosp,2021-06-03,06,quantile,0.05,15.79247
2021-05-24,11 day ahead inc hosp,2021-06-04,06,quantile,0.05,12.04035
2021-05-24,12 day ahead inc hosp,2021-06-05,06,quantile,0.05,8.40479
2021-05-24,13 day ahead inc hosp,2021-06-06,06,quantile,0.05,4.8834
2021-05-24,14 day ahead inc hosp,2021-06-07,06,quantile,0.05,1.47374
2021-05-24,15 day ahead inc hosp,2021-06-08,06,quantile,0.05,0
2021-05-24,16 day ahead inc hosp,2021-06-09,06,quantile,0.05,0
2021-05-24,17 day ahead inc hosp,2021-06-10,06,quantile,0.05,0
2021-05-24,18 day ahead inc hosp,2021-06-11,06,quantile,0.05,0
2021-05-24,19 day ahead inc hosp,2021-06-12,06,quantile,0.05,0
2021-05-24,20 day ahead inc hosp,2021-06-13,06,quantile,0.05,0
2021-05-24,21 day ahead inc hosp,2021-06-14,06,quantile,0.05,0
2021-05-24,22 day ahead inc hosp,2021-06-15,06,quantile,0.05,0
2021-05-24,23 day ahead inc hosp,2021-06-16,06,quantile,0.05,0
2021-05-24,24 day ahead inc hosp,2021-06-17,06,quantile,0.05,0
2021-05-24,25 day ahead inc hosp,2021-06-18,06,quantile,0.05,0
2021-05-24,26 day ahead inc hosp,2021-06-19,06,quantile,0.05,0
2021-05-24,27 day ahead inc hosp,2021-06-20,06,quantile,0.05,0
2021-05-24,28 day ahead inc hosp,2021-06-21,06,quantile,0.05,0
2021-05-24,1 day ahead inc hosp,2021-05-25,06,quantile,0.1,74.24226
2021-05-24,2 day ahead inc hosp,2021-05-26,06,quantile,0.1,69.40851
2021-05-24,3 day ahead inc hosp,2021-05-27,06,quantile,0.1,64.67461
2021-05-24,4 day ahead inc hosp,2021-05-28,06,quantile,0.1,60.05332
2021-05-24,5 day ahead inc hosp,2021-05-29,06,quantile,0.1,55.5517
2021-05-24,6 day ahead inc hosp,2021-05-30,06,quantile,0.1,51.1732
2021-05-24,7 day ahead inc hosp,2021-05-31,06,quantile,0.1,46.91902
2021-05-24,8 day ahead inc hosp,2021-06-01,06,quantile,0.1,42.78893
2021-05-24,9 day ahead inc hosp,2021-06-02,06,quantile,0.1,38.78181
2021-05-24,10 day ahead inc hosp,2021-06-03,06,quantile,0.1,34.89597
2021-05-24,11 day ahead inc hosp,2021-06-04,06,quantile,0.1,31.12938
2021-05-24,12 day ahead inc hosp,2021-06-05,06,quantile,0.1,27.4798
2021-05-24,13 day ahead inc hosp,2021-06-06,06,quantile,0.1,23.94484
2021-05-24,14 day ahead inc hosp,2021-06-07,06,quantile,0.1,20.52204
2021-05-24,15 day ahead inc hosp,2021-06-08,06,quantile,0.1,17.20892
2021-05-24,16 day ahead inc hosp,2021-06-09,06,quantile,0.1,14.00294
2021-05-24,17 day ahead inc hosp,2021-06-10,06,quantile,0.1,10.90158
2021-05-24,18 day ahead inc hosp,2021-06-11,06,quantile,0.1,7.90233
2021-05-24,19 day ahead inc hosp,2021-06-12,06,quantile,0.1,5.00268
2021-05-24,20 day ahead inc hosp,2021-06-13,06,quantile,0.1,2.20014
2021-05-24,21 day ahead inc hosp,2021-06-14,06,quantile,0.1,0
2021-05-24,22 day ahead inc hosp,2021-06-15,06,quantile,0.1,0
2021-05-24,23 day ahead inc hosp,2021-06-16,06,quantile,0.1,0
2021-05-24,24 day ahead inc hosp,2021-06-17,06,quantile,0.1,0
2021-05-24,25 day ahead inc hosp,2021-06-18,06,quantile,0.1,0
2021-05-24,26 day ahead inc hosp,2021-06-19,06,quantile,0.1,0
2021-05-24,27 day ahead inc hosp,2021-06-20,06,quantile,0.1,0
2021-05-24,28 day ahead inc hosp,2021-06-21,06,quantile,0.1,0
2021-05-24,1 day ahead inc hosp,2021-05-25,06,quantile,0.15,87.23349
2021-05-24,2 day ahead inc hosp,2021-05-26,06,quantile,0.15,82.38718
2021-05-24,3 day ahead inc hosp,2021-05-27,06,quantile,0.15,77.64097
2021-05-24,4 day ahead inc hosp,2021-05-28,06,quantile,0.15,73.00767
2021-05-24,5 day ahead inc hosp,2021-05-29,06,quantile,0.15,68.49436
2021-05-24,6 day ahead inc hosp,2021-05-30,06,quantile,0.15,64.10448
2021-05-24,7 day ahead inc hosp,2021-05-31,06,quantile,0.15,59.83926
2021-05-24,8 day ahead inc hosp,2021-06-01,06,quantile,0.15,55.69845
2021-05-24,9 day ahead inc hosp,2021-06-02,06,quantile,0.15,51.68093
2021-05-24,10 day ahead inc hosp,2021-06-03,06,quantile,0.15,47.78501
2021-05-24,11 day ahead inc hosp,2021-06-04,06,quantile,0.15,44.00866
2021-05-24,12 day ahead inc hosp,2021-06-05,06,quantile,0.15,40.34962
2021-05-24,13 day ahead inc hosp,2021-06-06,06,quantile,0.15,36.8055
2021-05-24,14 day ahead inc hosp,2021-06-07,06,quantile,0.15,33.37384
2021-05-24,15 day ahead inc hosp,2021-06-08,06,quantile,0.15,30.05214
2021-05-24,16 day ahead inc hosp,2021-06-09,06,quantile,0.15,26.83787
2021-05-24,17 day ahead inc hosp,2021-06-10,06,quantile,0.15,23.7285
2021-05-24,18 day ahead inc hosp,2021-06-11,06,quantile,0.15,20.7215
2021-05-24,19 day ahead inc hosp,2021-06-12,06,quantile,0.15,17.81436
2021-05-24,20 day ahead inc hosp,2021-06-13,06,quantile,0.15,15.00459
2021-05-24,21 day ahead inc hosp,2021-06-14,06,quantile,0.15,12.28971
2021-05-24,22 day ahead inc hosp,2021-06-15,06,quantile,0.15,9.66728
2021-05-24,23 day ahead inc hosp,2021-06-16,06,quantile,0.15,7.13488
2021-05-24,24 day ahead inc hosp,2021-06-17,06,quantile,0.15,4.69012
2021-05-24,25 day ahead inc hosp,2021-06-18,06,quantile,0.15,2.33064
2021-05-24,26 day ahead inc hosp,2021-06-19,06,quantile,0.15,0.05411
2021-05-24,27 day ahead inc hosp,2021-06-20,06,quantile,0.15,0
2021-05-24,28 day ahead inc hosp,2021-06-21,06,quantile,0.15,0
2021-05-24,1 day ahead inc hosp,2021-05-25,06,quantile,0.2,97.5585
2021-05-24,2 day ahead inc hosp,2021-05-26,06,quantile,0.2,92.70221
2021-05-24,3 day ahead inc hosp,2021-05-27,06,quantile,0.2,87.94622
2021-05-24,4 day ahead inc hosp,2021-05-28,06,quantile,0.2,83.30338
2021-05-24,5 day ahead inc hosp,2021-05-29,06,quantile,0.2,78.78077
