forecast_date,target,target_end_date,location,type,quantile,value
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.025,29698
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.025,16920
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.025,8668
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.025,3783
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.1,33244
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.1,19719
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.1,10822
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.1,5404
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.25,36418
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.25,22223
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.25,12749
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.25,6853
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.5,39945
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.5,25005
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.5,14891
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.5,8464
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.75,43471
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.75,27788
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.75,17033
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.75,10075
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.9,46645
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.9,30292
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.9,18961
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.9,11525
2021-02-22,1 wk ahead inc case,2021-02-27,06,quantile,0.975,50192
2021-02-22,2 wk ahead inc case,2021-03-06,06,quantile,0.975,33090
2021-02-22,3 wk ahead inc case,2021-03-13,06,quantile,0.975,21115
2021-02-22,4 wk ahead inc case,2021-03-20,06,quantile,0.975,13145
2021-02-22,1 wk ahead inc case,2021-02-27,06,point,NA,39945
2021-02-22,2 wk ahead inc case,2021-03-06,06,point,NA,25005
2021-02-22,3 wk ahead inc case,2021-03-13,06,point,NA,14891
2021-02-22,4 wk ahead inc case,2021-03-20,06,point,NA,8464
2021-02-22,1 day ahead inc hosp,2021-02-23,06,quantile,0.01,270.6088
2021-02-22,2 day ahead inc hosp,2021-02-24,06,quantile,0.01,243.7027
2021-02-22,3 day ahead inc hosp,2021-02-25,06,quantile,0.01,218.0384
2021-02-22,4 day ahead inc hosp,2021-02-26,06,quantile,0.01,193.6072
2021-02-22,5 day ahead inc hosp,2021-02-27,06,quantile,0.01,170.391
2021-02-22,6 day ahead inc hosp,2021-02-28,06,quantile,0.01,148.3649
2021-02-22,7 day ahead inc hosp,2021-03-01,06,quantile,0.01,127.4994
2021-02-22,8 day ahead inc hosp,2021-03-02,06,quantile,0.01,107.7616
2021-02-22,9 day ahead inc hosp,2021-03-03,06,quantile,0.01,89.1163
2021-02-22,10 day ahead inc hosp,2021-03-04,06,quantile,0.01,71.5262
2021-02-22,11 day ahead inc hosp,2021-03-05,06,quantile,0.01,54.9531
2021-02-22,12 day ahead inc hosp,2021-03-06,06,quantile,0.01,39.358
2021-02-22,13 day ahead inc hosp,2021-03-07,06,quantile,0.01,24.7013
2021-02-22,14 day ahead inc hosp,2021-03-08,06,quantile,0.01,10.9433
2021-02-22,15 day ahead inc hosp,2021-03-09,06,quantile,0.01,0
2021-02-22,16 day ahead inc hosp,2021-03-10,06,quantile,0.01,0
2021-02-22,17 day ahead inc hosp,2021-03-11,06,quantile,0.01,0
2021-02-22,18 day ahead inc hosp,2021-03-12,06,quantile,0.01,0
2021-02-22,19 day ahead inc hosp,2021-03-13,06,quantile,0.01,0
2021-02-22,20 day ahead inc hosp,2021-03-14,06,quantile,0.01,0
2021-02-22,21 day ahead inc hosp,2021-03-15,06,quantile,0.01,0
2021-02-22,22 day ahead inc hosp,2021-03-16,06,quantile,0.01,0
2021-02-22,23 day ahead inc hosp,2021-03-17,06,quantile,0.01,0
2021-02-22,24 day ahead inc hosp,2021-03-18,06,quantile,0.01,0
2021-02-22,25 day ahead inc hosp,2021-03-19,06,quantile,0.01,0
2021-02-22,26 day ahead inc hosp,2021-03-20,06,quantile,0.01,0
2021-02-22,27 day ahead inc hosp,2021-03-21,06,quantile,0.01,0
2021-02-22,28 day ahead inc hosp,2021-03-22,06,quantile,0.01,0
2021-02-22,1 day ahead inc hosp,2021-02-23,06,quantile,0.025,297.3219
2021-02-22,2 day ahead inc hosp,2021-02-24,06,quantile,0.025,270.3443
2021-02-22,3 day ahead inc hosp,2021-02-25,06,quantile,0.025,244.6117
2021-02-22,4 day ahead inc hosp,2021-02-26,06,quantile,0.025,220.1154
2021-02-22,5 day ahead inc hosp,2021-02-27,06,quantile,0.025,196.8371
2021-02-22,6 day ahead inc hosp,2021-02-28,06,quantile,0.025,174.7521
2021-02-22,7 day ahead inc hosp,2021-03-01,06,quantile,0.025,153.8308
2021-02-22,8 day ahead inc hosp,2021-03-02,06,quantile,0.025,134.0401
2021-02-22,9 day ahead inc hosp,2021-03-03,06,quantile,0.025,115.3447
2021-02-22,10 day ahead inc hosp,2021-03-04,06,quantile,0.025,97.7074
2021-02-22,11 day ahead inc hosp,2021-03-05,06,quantile,0.025,81.0898
2021-02-22,12 day ahead inc hosp,2021-03-06,06,quantile,0.025,65.4527
2021-02-22,13 day ahead inc hosp,2021-03-07,06,quantile,0.025,50.7565
2021-02-22,14 day ahead inc hosp,2021-03-08,06,quantile,0.025,36.9615
2021-02-22,15 day ahead inc hosp,2021-03-09,06,quantile,0.025,24.0279
2021-02-22,16 day ahead inc hosp,2021-03-10,06,quantile,0.025,11.9163
2021-02-22,17 day ahead inc hosp,2021-03-11,06,quantile,0.025,0.5878
2021-02-22,18 day ahead inc hosp,2021-03-12,06,quantile,0.025,0
2021-02-22,19 day ahead inc hosp,2021-03-13,06,quantile,0.025,0
2021-02-22,20 day ahead inc hosp,2021-03-14,06,quantile,0.025,0
2021-02-22,21 day ahead inc hosp,2021-03-15,06,quantile,0.025,0
2021-02-22,22 day ahead inc hosp,2021-03-16,06,quantile,0.025,0
2021-02-22,23 day ahead inc hosp,2021-03-17,06,quantile,0.025,0
2021-02-22,24 day ahead inc hosp,2021-03-18,06,quantile,0.025,0
2021-02-22,25 day ahead inc hosp,2021-03-19,06,quantile,0.025,0
2021-02-22,26 day ahead inc hosp,2021-03-20,06,quantile,0.025,0
2021-02-22,27 day ahead inc hosp,2021-03-21,06,quantile,0.025,0
2021-02-22,28 day ahead inc hosp,2021-03-22,06,quantile,0.025,0
2021-02-22,1 day ahead inc hosp,2021-02-23,06,quantile,0.05,320.2966
2021-02-22,2 day ahead inc hosp,2021-02-24,06,quantile,0.05,293.2575
2021-02-22,3 day ahead inc hosp,2021-02-25,06,quantile,0.05,267.4662
2021-02-22,4 day ahead inc hosp,2021-02-26,06,quantile,0.05,242.9139
2021-02-22,5 day ahead inc hosp,2021-02-27,06,quantile,0.05,219.5823
2021-02-22,6 day ahead inc hosp,2021-02-28,06,quantile,0.05,197.4467
2021-02-22,7 day ahead inc hosp,2021-03-01,06,quantile,0.05,176.4773
2021-02-22,8 day ahead inc hosp,2021-03-02,06,quantile,0.05,156.6411
2021-02-22,9 day ahead inc hosp,2021-03-03,06,quantile,0.05,137.9027
2021-02-22,10 day ahead inc hosp,2021-03-04,06,quantile,0.05,120.2247
2021-02-22,11 day ahead inc hosp,2021-03-05,06,quantile,0.05,103.5687
2021-02-22,12 day ahead inc hosp,2021-03-06,06,quantile,0.05,87.8955
2021-02-22,13 day ahead inc hosp,2021-03-07,06,quantile,0.05,73.1654
2021-02-22,14 day ahead inc hosp,2021-03-08,06,quantile,0.05,59.3385
2021-02-22,15 day ahead inc hosp,2021-03-09,06,quantile,0.05,46.375
2021-02-22,16 day ahead inc hosp,2021-03-10,06,quantile,0.05,34.2355
2021-02-22,17 day ahead inc hosp,2021-03-11,06,quantile,0.05,22.8807
2021-02-22,18 day ahead inc hosp,2021-03-12,06,quantile,0.05,12.2724
2021-02-22,19 day ahead inc hosp,2021-03-13,06,quantile,0.05,2.3727
2021-02-22,20 day ahead inc hosp,2021-03-14,06,quantile,0.05,0
2021-02-22,21 day ahead inc hosp,2021-03-15,06,quantile,0.05,0
2021-02-22,22 day ahead inc hosp,2021-03-16,06,quantile,0.05,0
2021-02-22,23 day ahead inc hosp,2021-03-17,06,quantile,0.05,0
2021-02-22,24 day ahead inc hosp,2021-03-18,06,quantile,0.05,0
2021-02-22,25 day ahead inc hosp,2021-03-19,06,quantile,0.05,0
2021-02-22,26 day ahead inc hosp,2021-03-20,06,quantile,0.05,0
2021-02-22,27 day ahead inc hosp,2021-03-21,06,quantile,0.05,0
2021-02-22,28 day ahead inc hosp,2021-03-22,06,quantile,0.05,0
2021-02-22,1 day ahead inc hosp,2021-02-23,06,quantile,0.1,346.785
2021-02-22,2 day ahead inc hosp,2021-02-24,06,quantile,0.1,319.6751
2021-02-22,3 day ahead inc hosp,2021-02-25,06,quantile,0.1,293.816
2021-02-22,4 day ahead inc hosp,2021-02-26,06,quantile,0.1,269.1991
2021-02-22,5 day ahead inc hosp,2021-02-27,06,quantile,0.1,245.806
2021-02-22,6 day ahead inc hosp,2021-02-28,06,quantile,0.1,223.612
2021-02-22,7 day ahead inc hosp,2021-03-01,06,quantile,0.1,202.5872
2021-02-22,8 day ahead inc hosp,2021-03-02,06,quantile,0.1,182.6986
2021-02-22,9 day ahead inc hosp,2021-03-03,06,quantile,0.1,163.9105
2021-02-22,10 day ahead inc hosp,2021-03-04,06,quantile,0.1,146.1857
2021-02-22,11 day ahead inc hosp,2021-03-05,06,quantile,0.1,129.4855
2021-02-22,12 day ahead inc hosp,2021-03-06,06,quantile,0.1,113.7707
2021-02-22,13 day ahead inc hosp,2021-03-07,06,quantile,0.1,99.0015
2021-02-22,14 day ahead inc hosp,2021-03-08,06,quantile,0.1,85.1378
2021-02-22,15 day ahead inc hosp,2021-03-09,06,quantile,0.1,72.1399
2021-02-22,16 day ahead inc hosp,2021-03-10,06,quantile,0.1,59.968
2021-02-22,17 day ahead inc hosp,2021-03-11,06,quantile,0.1,48.583
2021-02-22,18 day ahead inc hosp,2021-03-12,06,quantile,0.1,37.9465
2021-02-22,19 day ahead inc hosp,2021-03-13,06,quantile,0.1,28.0204
2021-02-22,20 day ahead inc hosp,2021-03-14,06,quantile,0.1,18.7679
2021-02-22,21 day ahead inc hosp,2021-03-15,06,quantile,0.1,10.1529
2021-02-22,22 day ahead inc hosp,2021-03-16,06,quantile,0.1,2.1403
2021-02-22,23 day ahead inc hosp,2021-03-17,06,quantile,0.1,0
2021-02-22,24 day ahead inc hosp,2021-03-18,06,quantile,0.1,0
2021-02-22,25 day ahead inc hosp,2021-03-19,06,quantile,0.1,0
2021-02-22,26 day ahead inc hosp,2021-03-20,06,quantile,0.1,0
2021-02-22,27 day ahead inc hosp,2021-03-21,06,quantile,0.1,0
2021-02-22,28 day ahead inc hosp,2021-03-22,06,quantile,0.1,0
2021-02-22,1 day ahead inc hosp,2021-02-23,06,quantile,0.15,364.6566
2021-02-22,2 day ahead inc hosp,2021-02-24,06,quantile,0.15,337.4988
2021-02-22,3 day ahead inc hosp,2021-02-25,06,quantile,0.15,311.5941
2021-02-22,4 day ahead inc hosp,2021-02-26,06,quantile,0.15,286.9336
2021-02-22,5 day ahead inc hosp,2021-02-27,06,quantile,0.15,263.4991
2021-02-22,6 day ahead inc hosp,2021-02-28,06,quantile,0.15,241.2656
2021-02-22,7 day ahead inc hosp,2021-03-01,06,quantile,0.15,220.2034
2021-02-22,8 day ahead inc hosp,2021-03-02,06,quantile,0.15,200.2794
2021-02-22,9 day ahead inc hosp,2021-03-03,06,quantile,0.15,181.4579
2021-02-22,10 day ahead inc hosp,2021-03-04,06,quantile,0.15,163.7014
