forecast_date,target,target_end_date,location,type,quantile,value
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.025,149517
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.025,199142
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.025,260746
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.025,334343
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.1,154885
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.1,205323
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.1,267812
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.1,342343
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.25,159689
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.25,210854
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.25,274135
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.25,349501
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.5,165027
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.5,216999
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.5,281160
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.5,357454
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.75,170364
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.75,223145
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.75,288185
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.75,365407
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.9,175168
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.9,228676
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.9,294508
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.9,372566
2020-12-07,1 wk ahead inc case,2020-12-12,06,quantile,0.975,180537
2020-12-07,2 wk ahead inc case,2020-12-19,06,quantile,0.975,234857
2020-12-07,3 wk ahead inc case,2020-12-26,06,quantile,0.975,301574
2020-12-07,4 wk ahead inc case,2021-01-02,06,quantile,0.975,380565
2020-12-07,1 wk ahead inc case,2020-12-12,06,point,NA,165027
2020-12-07,2 wk ahead inc case,2020-12-19,06,point,NA,216999
2020-12-07,3 wk ahead inc case,2020-12-26,06,point,NA,281160
2020-12-07,4 wk ahead inc case,2021-01-02,06,point,NA,357454
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.01,1546
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.01,1612
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.01,1680
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.01,1751
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.01,1823
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.01,1899
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.01,1976
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.01,2056
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.01,2139
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.01,2224
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.01,2312
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.01,2402
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.01,2494
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.01,2590
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.01,2688
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.01,2788
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.01,2891
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.01,2996
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.01,3104
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.01,3214
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.01,3326
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.01,3440
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.01,3557
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.01,3676
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.01,3796
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.01,3918
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.01,4042
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.01,4168
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.025,1565
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.025,1631
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.025,1699
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.025,1770
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.025,1843
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.025,1918
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.025,1996
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.025,2077
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.025,2160
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.025,2245
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.025,2333
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.025,2424
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.025,2517
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.025,2612
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.025,2711
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.025,2811
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.025,2914
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.025,3020
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.025,3128
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.025,3239
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.025,3351
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.025,3466
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.025,3583
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.025,3702
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.025,3823
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.025,3946
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.025,4070
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.025,4196
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.05,1580
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.05,1647
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.05,1715
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.05,1786
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.05,1860
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.05,1935
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.05,2014
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.05,2094
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.05,2177
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.05,2263
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.05,2352
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.05,2442
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.05,2536
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.05,2632
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.05,2730
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.05,2831
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.05,2935
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.05,3041
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.05,3149
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.05,3260
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.05,3373
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.05,3488
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.05,3606
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.05,3725
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.05,3846
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.05,3970
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.05,4094
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.05,4220
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.1,1598
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.1,1665
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.1,1734
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.1,1805
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.1,1879
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.1,1955
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.1,2033
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.1,2115
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.1,2198
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.1,2284
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.1,2373
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.1,2464
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.1,2558
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.1,2654
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.1,2753
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.1,2855
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.1,2958
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.1,3065
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.1,3174
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.1,3285
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.1,3398
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.1,3514
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.1,3632
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.1,3752
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.1,3873
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.1,3997
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.1,4122
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.1,4249
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.15,1610
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.15,1677
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.15,1746
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.15,1818
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.15,1892
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.15,1968
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.15,2047
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.15,2128
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.15,2212
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.15,2298
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.15,2387
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.15,2479
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.15,2573
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.15,2669
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.15,2769
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.15,2870
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.15,2974
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.15,3081
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.15,3190
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.15,3302
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.15,3415
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.15,3531
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.15,3649
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.15,3769
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.15,3891
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.15,4015
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.15,4141
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.15,4267
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.2,1620
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.2,1687
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.2,1756
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.2,1828
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.2,1902
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.2,1979
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.2,2058
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.2,2139
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.2,2223
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.2,2310
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.2,2399
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.2,2490
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.2,2585
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.2,2681
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.2,2781
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.2,2883
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.2,2987
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.2,3094
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.2,3203
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.2,3315
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.2,3429
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.2,3545
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.2,3663
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.2,3784
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.2,3906
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.2,4030
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.2,4155
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.2,4283
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.25,1628
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.25,1696
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.25,1765
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.25,1837
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.25,1911
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.25,1988
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.25,2067
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.25,2148
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.25,2233
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.25,2319
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.25,2408
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.25,2500
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.25,2595
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.25,2692
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.25,2791
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.25,2893
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.25,2998
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.25,3105
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.25,3214
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.25,3326
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.25,3440
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.25,3557
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.25,3675
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.25,3796
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.25,3918
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.25,4042
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.25,4168
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.25,4295
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.3,1636
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.3,1703
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.3,1773
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.3,1845
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.3,1919
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.3,1996
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.3,2075
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.3,2157
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.3,2241
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.3,2328
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.3,2417
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.3,2509
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.3,2604
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.3,2701
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.3,2801
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.3,2903
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.3,3008
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.3,3115
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.3,3225
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.3,3337
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.3,3451
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.3,3567
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.3,3686
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.3,3807
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.3,3929
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.3,4054
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.3,4180
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.3,4307
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.35,1643
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.35,1710
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.35,1780
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.35,1852
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.35,1926
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.35,2003
2020-12-07,7 day ahead inc hosp,2020-12-14,06,quantile,0.35,2083
2020-12-07,8 day ahead inc hosp,2020-12-15,06,quantile,0.35,2164
2020-12-07,9 day ahead inc hosp,2020-12-16,06,quantile,0.35,2249
2020-12-07,10 day ahead inc hosp,2020-12-17,06,quantile,0.35,2336
2020-12-07,11 day ahead inc hosp,2020-12-18,06,quantile,0.35,2425
2020-12-07,12 day ahead inc hosp,2020-12-19,06,quantile,0.35,2518
2020-12-07,13 day ahead inc hosp,2020-12-20,06,quantile,0.35,2612
2020-12-07,14 day ahead inc hosp,2020-12-21,06,quantile,0.35,2710
2020-12-07,15 day ahead inc hosp,2020-12-22,06,quantile,0.35,2809
2020-12-07,16 day ahead inc hosp,2020-12-23,06,quantile,0.35,2912
2020-12-07,17 day ahead inc hosp,2020-12-24,06,quantile,0.35,3017
2020-12-07,18 day ahead inc hosp,2020-12-25,06,quantile,0.35,3124
2020-12-07,19 day ahead inc hosp,2020-12-26,06,quantile,0.35,3234
2020-12-07,20 day ahead inc hosp,2020-12-27,06,quantile,0.35,3346
2020-12-07,21 day ahead inc hosp,2020-12-28,06,quantile,0.35,3461
2020-12-07,22 day ahead inc hosp,2020-12-29,06,quantile,0.35,3577
2020-12-07,23 day ahead inc hosp,2020-12-30,06,quantile,0.35,3696
2020-12-07,24 day ahead inc hosp,2020-12-31,06,quantile,0.35,3817
2020-12-07,25 day ahead inc hosp,2021-01-01,06,quantile,0.35,3940
2020-12-07,26 day ahead inc hosp,2021-01-02,06,quantile,0.35,4064
2020-12-07,27 day ahead inc hosp,2021-01-03,06,quantile,0.35,4190
2020-12-07,28 day ahead inc hosp,2021-01-04,06,quantile,0.35,4318
2020-12-07,1 day ahead inc hosp,2020-12-08,06,quantile,0.4,1649
2020-12-07,2 day ahead inc hosp,2020-12-09,06,quantile,0.4,1717
2020-12-07,3 day ahead inc hosp,2020-12-10,06,quantile,0.4,1787
2020-12-07,4 day ahead inc hosp,2020-12-11,06,quantile,0.4,1859
2020-12-07,5 day ahead inc hosp,2020-12-12,06,quantile,0.4,1933
2020-12-07,6 day ahead inc hosp,2020-12-13,06,quantile,0.4,2010
